"COUNTRY","Country ","SEX","Sex","FIELD","Field","ISC11_LEVEL_CAT","Level of education","INDICATOR","Indicator","YEAR","Year ","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.181,,
"LUX","Luxembourg","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,9.618,,
"MEX","Mexico","T","Total","F05","Natural sciences, mathematics and statistics","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"MEX","Mexico","T","Total","F05","Natural sciences, mathematics and statistics","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"z","Not applicable"
"MEX","Mexico","T","Total","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.593,,
"MEX","Mexico","F","Women","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.694,,
"MEX","Mexico","M","Men","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.522,,
"MEX","Mexico","T","Total","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.786,,
"MEX","Mexico","F","Women","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.748,,
"MEX","Mexico","M","Men","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.831,,
"MEX","Mexico","T","Total","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.48,,
"MEX","Mexico","F","Women","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.166,,
"MEX","Mexico","M","Men","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.886,,
"MEX","Mexico","T","Total","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,8.546,,
"MEX","Mexico","F","Women","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,7.859,,
"MEX","Mexico","M","Men","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,9.243,,
"MEX","Mexico","T","Total","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.664,,
"MEX","Mexico","F","Women","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.611,,
"MEX","Mexico","M","Men","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.725,,
"MEX","Mexico","T","Total","F06","Information and Communication Technologies","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"MEX","Mexico","T","Total","F06","Information and Communication Technologies","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"z","Not applicable"
"MEX","Mexico","T","Total","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.242,,
"MEX","Mexico","F","Women","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.155,,
"MEX","Mexico","M","Men","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.304,,
"MEX","Mexico","T","Total","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.75,,
"MEX","Mexico","F","Women","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.063,,
"MEX","Mexico","M","Men","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.561,,
"MEX","Mexico","T","Total","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.856,,
"MEX","Mexico","F","Women","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.397,,
"MEX","Mexico","M","Men","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.452,,
"MEX","Mexico","T","Total","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.701,,
"MEX","Mexico","F","Women","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.278,,
"MEX","Mexico","M","Men","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.131,,
"MEX","Mexico","T","Total","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.506,,
"MEX","Mexico","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.905,,
"MEX","Mexico","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.199,,
"NLD","Netherlands","T","Total","F05","Natural sciences, mathematics and statistics","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.442,,
"NLD","Netherlands","T","Total","F05","Natural sciences, mathematics and statistics","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"z","Not applicable"
"NLD","Netherlands","T","Total","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0,,
"NLD","Netherlands","F","Women","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0,,
"NLD","Netherlands","M","Men","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0,,
"NLD","Netherlands","T","Total","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.198,,
"NLD","Netherlands","F","Women","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.352,,
"NLD","Netherlands","M","Men","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,5.28,,
"NLD","Netherlands","T","Total","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,8.648,,
"NLD","Netherlands","F","Women","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,6.569,,
"NLD","Netherlands","M","Men","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,11.382,,
"NLD","Netherlands","T","Total","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"NLD","Netherlands","F","Women","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"NLD","Netherlands","M","Men","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"NLD","Netherlands","T","Total","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"NLD","Netherlands","F","Women","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"NLD","Netherlands","M","Men","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"NLD","Netherlands","T","Total","F06","Information and Communication Technologies","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.747,,
"NLD","Netherlands","T","Total","F06","Information and Communication Technologies","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"z","Not applicable"
"NLD","Netherlands","T","Total","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.275,,
"NLD","Netherlands","F","Women","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.303,,
"NLD","Netherlands","M","Men","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.674,,
"NLD","Netherlands","T","Total","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.555,,
"NLD","Netherlands","F","Women","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.402,,
"NLD","Netherlands","M","Men","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,5.305,,
"NLD","Netherlands","T","Total","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.061,,
"NLD","Netherlands","F","Women","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.843,,
"NLD","Netherlands","M","Men","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.662,,
"NLD","Netherlands","T","Total","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"NLD","Netherlands","F","Women","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"NLD","Netherlands","M","Men","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"NLD","Netherlands","T","Total","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"NLD","Netherlands","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"NLD","Netherlands","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"NZL","New Zealand","T","Total","F05","Natural sciences, mathematics and statistics","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.543,,
"NZL","New Zealand","T","Total","F05","Natural sciences, mathematics and statistics","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.28,"w","Includes data from another category"
"NZL","New Zealand","T","Total","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.616,,
"NZL","New Zealand","F","Women","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.272,,
"NZL","New Zealand","M","Men","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.947,,
"NZL","New Zealand","T","Total","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,7.042,,
"NZL","New Zealand","F","Women","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,6.395,,
"NZL","New Zealand","M","Men","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,8.069,,
"NZL","New Zealand","T","Total","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,9.317,,
"NZL","New Zealand","F","Women","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,8.526,,
"NZL","New Zealand","M","Men","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,10.379,,
"NZL","New Zealand","T","Total","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,26.896,,
"NZL","New Zealand","F","Women","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,26.94,,
"NZL","New Zealand","M","Men","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,26.849,,
"NZL","New Zealand","T","Total","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,6.06,,
"NZL","New Zealand","F","Women","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,5.884,,
"NZL","New Zealand","M","Men","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,6.302,,
"NZL","New Zealand","T","Total","F06","Information and Communication Technologies","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.886,,
"NZL","New Zealand","T","Total","F06","Information and Communication Technologies","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.819,"w","Includes data from another category"
"NZL","New Zealand","T","Total","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,12.143,,
"NZL","New Zealand","F","Women","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,5.363,,
"NZL","New Zealand","M","Men","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,19.048,,
"NZL","New Zealand","T","Total","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,5.825,,
"NZL","New Zealand","F","Women","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.508,,
"NZL","New Zealand","M","Men","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,11.092,,
"NZL","New Zealand","T","Total","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.544,,
"NZL","New Zealand","F","Women","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.032,,
"NZL","New Zealand","M","Men","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.576,,
"NZL","New Zealand","T","Total","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.025,,
"NZL","New Zealand","F","Women","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.791,,
"NZL","New Zealand","M","Men","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,6.431,,
"NZL","New Zealand","T","Total","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,7.29,,
"NZL","New Zealand","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.073,,
"NZL","New Zealand","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,13.074,,
"NOR","Norway","T","Total","F05","Natural sciences, mathematics and statistics","L3_C5","Upper secondary vocational education (ISCED2011 level 3 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0,,
"NOR","Norway","T","Total","F05","Natural sciences, mathematics and statistics","L4_C5","Post-secondary non-tertiary vocational education  (ISCED2011 level 4 programme 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.191,,
"NOR","Norway","T","Total","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.938,,
"NOR","Norway","F","Women","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,1.087,,
"NOR","Norway","M","Men","F05","Natural sciences, mathematics and statistics","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,0.902,,
"NOR","Norway","T","Total","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.875,,
"NOR","Norway","F","Women","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,2.778,,
"NOR","Norway","M","Men","F05","Natural sciences, mathematics and statistics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,3.044,,
"NOR","Norway","T","Total","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,7.07,,
"NOR","Norway","F","Women","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,5.932,,
"NOR","Norway","M","Men","F05","Natural sciences, mathematics and statistics","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,8.618,,
"NOR","Norway","T","Total","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,27.485,,
"NOR","Norway","F","Women","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,21.72,,
"NOR","Norway","M","Men","F05","Natural sciences, mathematics and statistics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,33.284,,
"NOR","Norway","T","Total","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.63,,
"NOR","Norway","F","Women","F05","Natural sciences, mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2016","2016","PC","Percentage","0","Units",,,4.066,,
